order_id,customer_id,product_id,quantity, price ,order_date
486,709,9,1,2999.99,10/6/2016
491,1048,9,2,2999.99,10/8/2016
495,712,9,1,2999.99,10/10/2016
524,569,9,1,2999.99,10/25/2016
525,1315,9,2,2999.99,10/26/2016
527,506,9,2,2999.99,10/27/2016
534,1406,9,2,2999.99,10/29/2016
539,1144,9,2,2999.99,11/2/2016
542,313,9,1,2999.99,11/4/2016
547,20,9,1,2999.99,11/9/2016
557,1248,9,2,2999.99,11/14/2016
558,1443,9,1,2999.99,11/15/2016
565,894,9,1,2999.99,11/21/2016
567,1430,9,1,2999.99,11/22/2016
571,5,9,1,2999.99,11/24/2016
576,1272,9,1,2999.99,11/27/2016
580,581,9,2,2999.99,11/30/2016
596,952,9,1,2999.99,12/8/2016
599,1,9,2,2999.99,12/9/2016
604,96,9,2,2999.99,12/10/2016
613,1159,9,2,2999.99,12/17/2016
622,1398,9,2,2999.99,12/23/2016
627,1119,9,2,2999.99,12/25/2016
637,512,9,1,2999.99,1/3/2017
644,439,9,1,2999.99,1/8/2017
654,1129,9,1,2999.99,1/14/2017
658,1051,9,1,2999.99,1/17/2017
749,255,9,1,2999.99,3/4/2017
807,1148,9,2,2999.99,3/30/2017
841,428,9,1,2999.99,4/15/2017
892,651,9,2,2999.99,5/15/2017
949,867,9,2,2999.99,6/16/2017
980,328,9,1,2999.99,6/26/2017
991,751,9,2,2999.99,7/6/2017
1038,1281,9,1,2999.99,7/31/2017
1049,194,9,1,2999.99,8/9/2017
1067,225,9,2,2999.99,8/17/2017
1100,1392,9,2,2999.99,8/28/2017
1112,798,9,2,2999.99,9/5/2017
1122,1132,9,2,2999.99,9/12/2017
1160,1262,9,1,2999.99,10/1/2017
1175,292,9,1,2999.99,10/9/2017
1197,269,9,2,2999.99,10/21/2017
1214,783,9,2,2999.99,10/28/2017
1277,227,9,2,2999.99,12/1/2017
1279,1014,9,2,2999.99,12/1/2017
1305,257,9,1,2999.99,12/17/2017
1306,28,9,2,2999.99,12/20/2017
1411,109,9,1,2999.99,3/1/2018
1573,24,9,1,2999.99,4/23/2018
1592,6,9,1,2999.99,4/27/2018
1,259,10,2,1549,1/1/2016
5,1324,10,2,1549,1/3/2016
19,696,10,1,1549,1/14/2016
20,923,10,2,1549,1/14/2016
21,1250,10,1,1549,1/15/2016
25,657,10,2,1549,1/18/2016
34,80,10,2,1549,1/22/2016
38,583,10,2,1549,1/25/2016
69,1413,10,1,1549,2/10/2016
81,521,10,2,1549,2/17/2016
88,1069,10,1,1549,2/21/2016
93,1328,10,2,1549,2/26/2016
95,218,10,2,1549,2/27/2016
120,327,10,2,1549,3/14/2016
164,610,10,2,1549,4/7/2016
166,338,10,2,1549,4/8/2016
167,1034,10,1,1549,4/8/2016
169,99,10,1,1549,4/10/2016
178,756,10,2,1549,4/16/2016
181,459,10,1,1549,4/18/2016
192,728,10,2,1549,4/27/2016
196,1247,10,2,1549,4/28/2016
208,815,10,2,1549,5/6/2016
211,1140,10,1,1549,5/7/2016
217,716,10,2,1549,5/11/2016
222,51,10,1,1549,5/13/2016
224,157,10,2,1549,5/17/2016
245,223,10,2,1549,5/29/2016
257,1314,10,2,1549,6/5/2016
260,632,10,1,1549,6/6/2016
264,5,10,1,1549,6/10/2016
287,133,10,1,1549,6/25/2016
288,780,10,1,1549,6/25/2016
292,360,10,2,1549,6/29/2016
299,281,10,2,1549,7/5/2016
300,1205,10,1,1549,7/5/2016
304,230,10,1,1549,7/7/2016
305,705,10,1,1549,7/7/2016
306,424,10,1,1549,7/9/2016
313,565,10,2,1549,7/14/2016
317,795,10,1,1549,7/17/2016
338,1333,10,1,1549,7/28/2016
340,963,10,2,1549,7/29/2016
343,961,10,1,1549,7/31/2016
367,527,10,2,1549,8/14/2016
368,995,10,2,1549,8/14/2016
369,1285,10,2,1549,8/15/2016
374,1313,10,1,1549,8/17/2016
389,53,10,2,1549,8/22/2016
401,103,10,2,1549,8/30/2016
405,603,10,2,1549,8/31/2016
426,944,10,1,1549,9/8/2016
432,169,10,2,1549,9/12/2016
433,1062,10,1,1549,9/12/2016
437,1085,10,1,1549,9/16/2016
444,30,10,2,1549,9/19/2016
467,555,10,1,1549,9/28/2016
468,1261,10,2,1549,9/29/2016
477,449,10,1,1549,10/2/2016
479,984,10,1,1549,10/3/2016
498,1331,10,1,1549,10/10/2016
503,932,10,1,1549,10/13/2016
508,1359,10,2,1549,10/15/2016
520,639,10,1,1549,10/23/2016
525,1315,10,1,1549,10/26/2016
533,1334,10,1,1549,10/29/2016
537,1353,10,1,1549,10/31/2016
557,1248,10,1,1549,11/14/2016
558,1443,10,2,1549,11/15/2016
568,1275,10,1,1549,11/23/2016
582,32,10,2,1549,12/4/2016
585,1219,10,1,1549,12/4/2016
588,102,10,2,1549,12/6/2016
595,538,10,1,1549,12/8/2016
599,1,10,2,1549,12/9/2016
604,96,10,2,1549,12/10/2016
609,896,10,1,1549,12/12/2016
622,1398,10,1,1549,12/23/2016
633,1040,10,2,1549,12/28/2016
704,1137,10,2,1549,2/8/2017
735,20,10,2,1549,2/27/2017
838,1395,10,1,1549,4/14/2017
884,871,10,1,1549,5/11/2017
896,376,10,1,1549,5/19/2017
968,1403,10,2,1549,6/21/2017
993,1415,10,2,1549,7/9/2017
1028,1273,10,1,1549,7/27/2017
1030,161,10,2,1549,7/29/2017
1049,194,10,2,1549,8/9/2017
1078,793,10,2,1549,8/19/2017
1086,220,10,2,1549,8/21/2017
1128,936,10,1,1549,9/15/2017
1132,351,10,1,1549,9/19/2017
1171,826,10,2,1549,10/5/2017
1215,807,10,2,1549,10/28/2017
1242,303,10,1,1549,11/11/2017
1601,43,10,1,1549,4/29/2018
12,91,11,1,1680.99,1/6/2016
31,1238,11,2,1680.99,1/20/2016
48,1012,11,1,1680.99,1/30/2016
76,9,11,2,1680.99,2/16/2016
82,1223,11,2,1680.99,2/18/2016
91,648,11,1,1680.99,2/25/2016
94,929,11,1,1680.99,2/27/2016
100,1237,11,2,1680.99,3/1/2016
105,306,11,2,1680.99,3/3/2016
108,12,11,1,1680.99,3/6/2016
142,170,11,2,1680.99,3/26/2016
145,366,11,1,1680.99,3/27/2016
160,205,11,1,1680.99,4/4/2016
166,338,11,1,1680.99,4/8/2016
168,1147,11,2,1680.99,4/9/2016
169,99,11,1,1680.99,4/10/2016
176,643,11,2,1680.99,4/15/2016
181,459,11,1,1680.99,4/18/2016
183,22,11,2,1680.99,4/19/2016
207,105,11,2,1680.99,5/5/2016
221,1218,11,2,1680.99,5/13/2016
224,157,11,2,1680.99,5/17/2016
230,1167,11,2,1680.99,5/19/2016
232,1360,11,2,1680.99,5/20/2016
234,1435,11,2,1680.99,5/22/2016
250,150,11,2,1680.99,6/1/2016
252,66,11,2,1680.99,6/1/2016
253,1267,11,2,1680.99,6/2/2016
256,26,11,1,1680.99,6/4/2016
271,350,11,2,1680.99,6/13/2016
272,497,11,1,1680.99,6/15/2016
274,411,11,2,1680.99,6/17/2016
278,1301,11,2,1680.99,6/20/2016
296,1245,11,2,1680.99,7/4/2016
299,281,11,2,1680.99,7/5/2016
300,1205,11,2,1680.99,7/5/2016
315,1263,11,1,1680.99,7/16/2016
319,941,11,1,1680.99,7/18/2016
338,1333,11,2,1680.99,7/28/2016
340,963,11,1,1680.99,7/29/2016
352,16,11,1,1680.99,8/3/2016
361,994,11,1,1680.99,8/8/2016
372,132,11,1,1680.99,8/16/2016
380,1156,11,2,1680.99,8/19/2016
388,1080,11,1,1680.99,8/21/2016
399,1001,11,2,1680.99,8/29/2016
429,153,11,1,1680.99,9/10/2016
430,272,11,1,1680.99,9/11/2016
434,726,11,2,1680.99,9/13/2016
452,997,11,1,1680.99,9/22/2016
458,197,11,1,1680.99,9/25/2016
459,874,11,1,1680.99,9/25/2016
467,555,11,1,1680.99,9/28/2016
474,553,11,1,1680.99,10/1/2016
476,559,11,2,1680.99,10/1/2016
499,260,11,1,1680.99,10/11/2016
507,1378,11,2,1680.99,10/15/2016
518,1374,11,2,1680.99,10/22/2016
524,569,11,1,1680.99,10/25/2016
547,20,11,2,1680.99,11/9/2016
548,739,11,2,1680.99,11/11/2016
551,1169,11,2,1680.99,11/12/2016
570,989,11,1,1680.99,11/23/2016
572,178,11,2,1680.99,11/24/2016
574,833,11,2,1680.99,11/26/2016
586,1306,11,2,1680.99,12/4/2016
605,1208,11,1,1680.99,12/10/2016
607,309,11,2,1680.99,12/11/2016
615,560,11,1,1680.99,12/19/2016
617,118,11,2,1680.99,12/21/2016
618,131,11,1,1680.99,12/21/2016
625,1163,11,2,1680.99,12/25/2016
632,163,11,2,1680.99,12/27/2016
649,1153,11,2,1680.99,1/10/2017
690,1097,11,2,1680.99,2/3/2017
707,79,11,2,1680.99,2/9/2017
740,1113,11,1,1680.99,2/28/2017
770,135,11,2,1680.99,3/9/2017
797,374,11,1,1680.99,3/24/2017
831,1000,11,1,1680.99,4/11/2017
841,428,11,1,1680.99,4/15/2017
941,736,11,2,1680.99,6/12/2017
1007,1115,11,1,1680.99,7/16/2017
1034,895,11,2,1680.99,7/30/2017
1060,182,11,2,1680.99,8/15/2017
1094,828,11,1,1680.99,8/25/2017
1096,589,11,1,1680.99,8/27/2017
1116,52,11,2,1680.99,9/8/2017
1121,143,11,2,1680.99,9/11/2017
1146,757,11,1,1680.99,9/25/2017
1226,226,11,2,1680.99,11/4/2017
1277,227,11,1,1680.99,12/1/2017
1283,85,11,1,1680.99,12/4/2017
1305,257,11,1,1680.99,12/17/2017
1310,444,11,2,1680.99,12/24/2017
1321,217,11,2,1680.99,12/30/2017
1507,85,11,2,1680.99,4/8/2018
6,94,12,2,549.99,1/4/2016
15,450,12,2,549.99,1/9/2016
26,1280,12,1,549.99,1/18/2016
32,1259,12,2,549.99,1/21/2016
43,1434,12,2,549.99,1/27/2016
65,996,12,1,549.99,2/8/2016
66,1253,12,1,549.99,2/9/2016
67,526,12,2,549.99,2/9/2016
72,1386,12,1,549.99,2/12/2016
76,9,12,1,549.99,2/16/2016
94,929,12,1,549.99,2/27/2016
100,1237,12,2,549.99,3/1/2016
101,271,12,2,549.99,3/1/2016
111,630,12,2,549.99,3/7/2016
113,1078,12,2,549.99,3/8/2016
114,1431,12,1,549.99,3/8/2016
123,766,12,2,549.99,3/15/2016
140,1264,12,2,549.99,3/23/2016
146,288,12,1,549.99,3/28/2016
149,763,12,2,549.99,3/28/2016
154,1286,12,1,549.99,3/31/2016
163,1325,12,1,549.99,4/6/2016
167,1034,12,1,549.99,4/8/2016
168,1147,12,2,549.99,4/9/2016
170,1200,12,2,549.99,4/10/2016
178,756,12,1,549.99,4/16/2016
179,616,12,2,549.99,4/17/2016
183,22,12,2,549.99,4/19/2016
191,919,12,2,549.99,4/27/2016
193,1366,12,2,549.99,4/28/2016
196,1247,12,1,549.99,4/28/2016
207,105,12,2,549.99,5/5/2016
208,815,12,1,549.99,5/6/2016
212,1373,12,2,549.99,5/8/2016
215,1420,12,2,549.99,5/10/2016
218,1179,12,1,549.99,5/12/2016
233,737,12,1,549.99,5/21/2016
234,1435,12,1,549.99,5/22/2016
254,510,12,1,549.99,6/3/2016
285,319,12,1,549.99,6/25/2016
296,1245,12,2,549.99,7/4/2016
309,211,12,1,549.99,7/11/2016
321,568,12,2,549.99,7/19/2016
324,480,12,1,549.99,7/20/2016
325,848,12,1,549.99,7/20/2016
326,1337,12,1,549.99,7/20/2016
327,83,12,2,549.99,7/21/2016
336,1030,12,1,549.99,7/26/2016
340,963,12,2,549.99,7/29/2016
371,891,12,1,549.99,8/15/2016
373,337,12,1,549.99,8/16/2016
375,536,12,2,549.99,8/17/2016
396,542,12,1,549.99,8/27/2016
403,578,12,2,549.99,8/31/2016
418,88,12,1,549.99,9/4/2016
427,434,12,2,549.99,9/9/2016
441,704,12,1,549.99,9/18/2016
450,575,12,1,549.99,9/21/2016
462,852,12,2,549.99,9/27/2016
479,984,12,1,549.99,10/3/2016
490,876,12,1,549.99,10/7/2016
500,148,12,2,549.99,10/11/2016
523,1056,12,1,549.99,10/24/2016
529,753,12,2,549.99,10/28/2016
531,116,12,2,549.99,10/28/2016
532,817,12,1,549.99,10/29/2016
533,1334,12,2,549.99,10/29/2016
536,759,12,2,549.99,10/31/2016
544,321,12,1,549.99,11/6/2016
553,913,12,1,549.99,11/12/2016
574,833,12,2,549.99,11/26/2016
575,33,12,1,549.99,11/27/2016
585,1219,12,2,549.99,12/4/2016
601,683,12,2,549.99,12/9/2016
603,1032,12,1,549.99,12/9/2016
613,1159,12,1,549.99,12/17/2016
633,1040,12,2,549.99,12/28/2016
634,27,12,1,549.99,12/29/2016
646,975,12,1,549.99,1/9/2017
698,543,12,1,549.99,2/6/2017
740,1113,12,2,549.99,2/28/2017
752,335,12,2,549.99,3/5/2017
754,646,12,2,549.99,3/6/2017
765,1152,12,1,549.99,3/9/2017
844,1436,12,1,549.99,4/16/2017
889,830,12,2,549.99,5/14/2017
902,1278,12,1,549.99,5/21/2017
971,1426,12,2,549.99,6/22/2017
979,1190,12,2,549.99,6/26/2017
984,1287,12,1,549.99,6/27/2017
988,436,12,2,549.99,7/2/2017
1036,1442,12,1,549.99,7/30/2017
1055,140,12,2,549.99,8/12/2017
1062,1210,12,1,549.99,8/15/2017
1066,106,12,1,549.99,8/17/2017
1100,1392,12,1,549.99,8/28/2017
1159,1221,12,2,549.99,10/1/2017
1162,888,12,2,549.99,10/1/2017
1208,1226,12,1,549.99,10/26/2017
1248,1367,12,1,549.99,11/16/2017
1333,203,12,1,549.99,1/6/2018
1458,1029,12,1,549.99,3/20/2018
1539,116,12,2,549.99,4/15/2018
1553,30,12,1,549.99,4/18/2018
13,873,13,1,269.99,1/8/2016
16,552,13,2,269.99,1/12/2016
23,1149,13,1,269.99,1/16/2016
43,1434,13,2,269.99,1/27/2016
47,1234,13,1,269.99,1/29/2016
49,608,13,2,269.99,1/31/2016
50,872,13,2,269.99,1/31/2016
51,1047,13,1,269.99,2/1/2016
57,1305,13,1,269.99,2/4/2016
68,381,13,2,269.99,2/10/2016
72,1386,13,2,269.99,2/12/2016
91,648,13,2,269.99,2/25/2016
99,1165,13,1,269.99,2/29/2016
106,422,13,2,269.99,3/4/2016
107,633,13,2,269.99,3/6/2016
114,1431,13,2,269.99,3/8/2016
120,327,13,2,269.99,3/14/2016
133,409,13,2,269.99,3/20/2016
159,32,13,1,269.99,4/4/2016
167,1034,13,2,269.99,4/8/2016
179,616,13,2,269.99,4/17/2016
198,640,13,2,269.99,5/1/2016
209,514,13,1,269.99,5/7/2016
210,943,13,2,269.99,5/7/2016
213,788,13,1,269.99,5/8/2016
218,1179,13,1,269.99,5/12/2016
235,649,13,2,269.99,5/24/2016
238,1350,13,2,269.99,5/26/2016
248,1376,13,1,269.99,5/30/2016
257,1314,13,2,269.99,6/5/2016
271,350,13,1,269.99,6/13/2016
277,546,13,2,269.99,6/19/2016
278,1301,13,1,269.99,6/20/2016
280,638,13,1,269.99,6/21/2016
289,849,13,1,269.99,6/27/2016
317,795,13,2,269.99,7/17/2016
318,1141,13,2,269.99,7/17/2016
322,924,13,2,269.99,7/19/2016
323,1243,13,2,269.99,7/19/2016
327,83,13,1,269.99,7/21/2016
339,1110,13,1,269.99,7/28/2016
340,963,13,2,269.99,7/29/2016
346,584,13,1,269.99,8/1/2016
356,1189,13,1,269.99,8/4/2016
360,1300,13,2,269.99,8/7/2016
373,337,13,1,269.99,8/16/2016
382,199,13,1,269.99,8/20/2016
383,331,13,1,269.99,8/20/2016
388,1080,13,2,269.99,8/21/2016
430,272,13,2,269.99,9/11/2016
431,1217,13,2,269.99,9/11/2016
438,314,13,2,269.99,9/16/2016
448,101,13,2,269.99,9/21/2016
454,988,13,2,269.99,9/23/2016
463,964,13,2,269.99,9/27/2016
470,641,13,1,269.99,9/30/2016
471,697,13,2,269.99,9/30/2016
481,481,13,2,269.99,10/4/2016
482,513,13,1,269.99,10/5/2016
485,465,13,1,269.99,10/6/2016
488,921,13,2,269.99,10/6/2016
490,876,13,2,269.99,10/7/2016
496,193,13,1,269.99,10/10/2016
502,401,13,1,269.99,10/12/2016
503,932,13,2,269.99,10/13/2016
507,1378,13,2,269.99,10/15/2016
511,377,13,1,269.99,10/18/2016
513,155,13,1,269.99,10/19/2016
549,64,13,2,269.99,11/12/2016
563,365,13,2,269.99,11/20/2016
572,178,13,2,269.99,11/24/2016
574,833,13,2,269.99,11/26/2016
605,1208,13,2,269.99,12/10/2016
612,634,13,1,269.99,12/16/2016
633,1040,13,2,269.99,12/28/2016
647,283,13,1,269.99,1/9/2017
673,64,13,1,269.99,1/26/2017
693,1233,13,1,269.99,2/5/2017
730,500,13,1,269.99,2/21/2017
771,671,13,2,269.99,3/11/2017
788,1363,13,1,269.99,3/18/2017
859,644,13,1,269.99,4/25/2017
864,902,13,1,269.99,4/28/2017
866,1410,13,2,269.99,4/29/2017
878,224,13,1,269.99,5/7/2017
904,1020,13,1,269.99,5/23/2017
938,129,13,1,269.99,6/11/2017
956,1184,13,2,269.99,6/17/2017
1015,799,13,1,269.99,7/19/2017
1059,6,13,1,269.99,8/14/2017
1062,1210,13,1,269.99,8/15/2017
1073,911,13,1,269.99,8/18/2017
1087,675,13,2,269.99,8/22/2017
1099,1128,13,2,269.99,8/28/2017
1138,254,13,2,269.99,9/21/2017
1178,771,13,2,269.99,10/12/2017
1197,269,13,1,269.99,10/21/2017
1201,201,13,1,269.99,10/23/2017
1208,1226,13,2,269.99,10/26/2017
1245,1166,13,1,269.99,11/13/2017
1329,443,13,1,269.99,1/4/2018
1334,425,13,1,269.99,1/7/2018
1350,637,13,2,269.99,1/15/2018
10,442,14,1,269.99,1/5/2016
16,552,14,1,269.99,1/12/2016
21,1250,14,1,269.99,1/15/2016
25,657,14,1,269.99,1/18/2016
28,252,14,2,269.99,1/19/2016
29,437,14,2,269.99,1/20/2016
48,1012,14,2,269.99,1/30/2016
53,965,14,2,269.99,2/3/2016
58,504,14,2,269.99,2/5/2016
60,151,14,2,269.99,2/6/2016
62,208,14,1,269.99,2/7/2016
78,1182,14,2,269.99,2/16/2016
110,677,14,1,269.99,3/6/2016
111,630,14,1,269.99,3/7/2016
117,740,14,1,269.99,3/10/2016
121,755,14,2,269.99,3/14/2016
148,714,14,1,269.99,3/28/2016
164,610,14,1,269.99,4/7/2016
169,99,14,2,269.99,4/10/2016
173,117,14,1,269.99,4/11/2016
184,134,14,1,269.99,4/19/2016
195,727,14,1,269.99,4/28/2016
201,280,14,2,269.99,5/1/2016
210,943,14,1,269.99,5/7/2016
231,1257,14,2,269.99,5/19/2016
233,737,14,1,269.99,5/21/2016
255,801,14,1,269.99,6/3/2016
261,1045,14,1,269.99,6/8/2016
281,800,14,2,269.99,6/21/2016
294,732,14,1,269.99,7/1/2016
298,885,14,2,269.99,7/4/2016
308,156,14,1,269.99,7/11/2016
310,627,14,2,269.99,7/12/2016
312,299,14,2,269.99,7/13/2016
329,274,14,2,269.99,7/24/2016
344,750,14,1,269.99,8/1/2016
352,16,14,1,269.99,8/3/2016
355,1011,14,2,269.99,8/3/2016
363,834,14,1,269.99,8/11/2016
367,527,14,1,269.99,8/14/2016
371,891,14,1,269.99,8/15/2016
372,132,14,2,269.99,8/16/2016
377,1355,14,1,269.99,8/17/2016
383,331,14,1,269.99,8/20/2016
392,176,14,2,269.99,8/23/2016
394,522,14,2,269.99,8/26/2016
395,144,14,1,269.99,8/26/2016
399,1001,14,1,269.99,8/29/2016
405,603,14,2,269.99,8/31/2016
416,1377,14,1,269.99,9/3/2016
428,1039,14,1,269.99,9/9/2016
431,1217,14,2,269.99,9/11/2016
451,1146,14,2,269.99,9/21/2016
471,697,14,1,269.99,9/30/2016
482,513,14,1,269.99,10/5/2016
490,876,14,1,269.99,10/7/2016
499,260,14,2,269.99,10/11/2016
500,148,14,1,269.99,10/11/2016
501,977,14,1,269.99,10/11/2016
521,664,14,1,269.99,10/23/2016
536,759,14,1,269.99,10/31/2016
598,40,14,1,269.99,12/9/2016
607,309,14,1,269.99,12/11/2016
612,634,14,1,269.99,12/16/2016
624,814,14,2,269.99,12/24/2016
629,973,14,2,269.99,12/26/2016
773,1385,14,1,269.99,3/11/2017
858,162,14,1,269.99,4/25/2017
859,644,14,2,269.99,4/25/2017
861,1177,14,2,269.99,4/27/2017
875,386,14,1,269.99,5/5/2017
957,722,14,2,269.99,6/17/2017
990,706,14,2,269.99,7/4/2017
997,485,14,2,269.99,7/11/2017
1005,266,14,2,269.99,7/15/2017
1027,588,14,2,269.99,7/26/2017
1050,239,14,2,269.99,8/9/2017
1061,655,14,1,269.99,8/15/2017
1111,930,14,1,269.99,9/4/2017
1238,998,14,1,269.99,11/9/2017
1255,375,14,2,269.99,11/19/2017
1299,1216,14,2,269.99,12/15/2017
1308,713,14,2,269.99,12/22/2017
1312,311,14,1,269.99,12/25/2017
1449,330,14,2,269.99,3/18/2018
1564,46,14,1,269.99,4/21/2018
7,324,15,1,529.99,1/4/2016
22,1035,15,2,529.99,1/16/2016
39,1296,15,1,529.99,1/25/2016
47,1234,15,1,529.99,1/29/2016
55,1173,15,2,529.99,2/4/2016
60,151,15,1,529.99,2/6/2016
61,277,15,2,529.99,2/6/2016
75,587,15,1,529.99,2/14/2016
84,317,15,2,529.99,2/20/2016
86,276,15,1,529.99,2/21/2016
91,648,15,2,529.99,2/25/2016
102,336,15,1,529.99,3/2/2016
103,991,15,2,529.99,3/3/2016
140,1264,15,1,529.99,3/23/2016
153,498,15,2,529.99,3/30/2016
160,205,15,2,529.99,4/4/2016
181,459,15,2,529.99,4/18/2016
190,98,15,1,529.99,4/23/2016
202,600,15,2,529.99,5/3/2016
223,1368,15,1,529.99,5/15/2016
227,489,15,2,529.99,5/17/2016
233,737,15,2,529.99,5/21/2016
237,1351,15,1,529.99,5/25/2016
257,1314,15,1,529.99,6/5/2016
264,5,15,2,529.99,6/10/2016
270,879,15,1,529.99,6/12/2016
307,695,15,2,529.99,7/9/2016
317,795,15,1,529.99,7/17/2016
319,941,15,2,529.99,7/18/2016
339,1110,15,2,529.99,7/28/2016
346,584,15,1,529.99,8/1/2016
348,907,15,2,529.99,8/2/2016
359,441,15,2,529.99,8/7/2016
363,834,15,1,529.99,8/11/2016
384,410,15,1,529.99,8/20/2016
389,53,15,2,529.99,8/22/2016
409,416,15,1,529.99,9/1/2016
420,72,15,2,529.99,9/5/2016
427,434,15,2,529.99,9/9/2016
441,704,15,1,529.99,9/18/2016
444,30,15,2,529.99,9/19/2016
466,1440,15,1,529.99,9/28/2016
469,1089,15,2,529.99,9/29/2016
472,468,15,1,529.99,9/30/2016
480,686,15,1,529.99,10/4/2016
491,1048,15,2,529.99,10/8/2016
493,796,15,1,529.99,10/9/2016
499,260,15,1,529.99,10/11/2016
518,1374,15,2,529.99,10/22/2016
526,1096,15,1,529.99,10/26/2016
535,835,15,1,529.99,10/29/2016
549,64,15,1,529.99,11/12/2016
551,1169,15,2,529.99,11/12/2016
559,959,15,2,529.99,11/16/2016
561,90,15,2,529.99,11/19/2016
564,1058,15,1,529.99,11/20/2016
580,581,15,1,529.99,11/30/2016
583,792,15,2,529.99,12/4/2016
584,1209,15,1,529.99,12/4/2016
585,1219,15,1,529.99,12/4/2016
589,719,15,2,529.99,12/6/2016
602,823,15,2,529.99,12/9/2016
617,118,15,2,529.99,12/21/2016
626,130,15,1,529.99,12/25/2016
628,561,15,2,529.99,12/26/2016
631,855,15,2,529.99,12/27/2016
632,163,15,1,529.99,12/27/2016
639,550,15,1,529.99,1/6/2017
641,673,15,1,529.99,1/7/2017
646,975,15,2,529.99,1/9/2017
679,81,15,2,529.99,1/29/2017
692,2,15,2,529.99,2/5/2017
875,386,15,2,529.99,5/5/2017
959,650,15,1,529.99,6/18/2017
1020,16,15,1,529.99,7/23/2017
1025,1304,15,1,529.99,7/23/2017
1066,106,15,2,529.99,8/17/2017
1078,793,15,1,529.99,8/19/2017
1087,675,15,1,529.99,8/22/2017
1095,1382,15,2,529.99,8/26/2017
1168,1031,15,2,529.99,10/4/2017
1170,534,15,1,529.99,10/5/2017
1211,19,15,2,529.99,10/27/2017
1213,669,15,1,529.99,10/27/2017
1239,1197,15,2,529.99,11/9/2017
1240,903,15,2,529.99,11/10/2017
1247,426,15,2,529.99,11/16/2017
1379,1256,15,1,529.99,2/2/2018
1501,52,15,1,529.99,4/6/2018
1573,24,15,2,529.99,4/23/2018
1583,44,15,1,529.99,4/25/2018
1,259,16,2,599.99,1/1/2016
2,1212,16,2,599.99,1/1/2016
11,1326,16,2,599.99,1/5/2016
13,873,16,2,599.99,1/8/2016
37,164,16,2,599.99,1/25/2016
39,1296,16,2,599.99,1/25/2016
44,861,16,1,599.99,1/28/2016
74,264,16,2,599.99,2/13/2016
100,1237,16,2,599.99,3/1/2016
108,12,16,2,599.99,3/6/2016
120,327,16,2,599.99,3/14/2016
122,786,16,1,599.99,3/14/2016
124,403,16,1,599.99,3/16/2016
128,86,16,2,599.99,3/18/2016
138,438,16,2,599.99,3/23/2016
142,170,16,2,599.99,3/26/2016
152,76,16,2,599.99,3/29/2016
153,498,16,1,599.99,3/30/2016
172,1079,16,1,599.99,4/11/2016
173,117,16,1,599.99,4/11/2016
176,643,16,2,599.99,4/15/2016
180,918,16,1,599.99,4/17/2016
189,1288,16,2,599.99,4/23/2016
212,1373,16,2,599.99,5/8/2016
216,267,16,2,599.99,5/11/2016
233,737,16,2,599.99,5/21/2016
239,13,16,2,599.99,5/27/2016
261,1045,16,2,599.99,6/8/2016
278,1301,16,1,599.99,6/20/2016
282,159,16,2,599.99,6/22/2016
283,181,16,2,599.99,6/23/2016
285,319,16,2,599.99,6/25/2016
286,59,16,2,599.99,6/25/2016
300,1205,16,2,599.99,7/5/2016
312,299,16,2,599.99,7/13/2016
316,670,16,2,599.99,7/17/2016
334,1112,16,2,599.99,7/25/2016
342,806,16,2,599.99,7/31/2016
355,1011,16,1,599.99,8/3/2016
366,1054,16,2,599.99,8/13/2016
379,954,16,1,599.99,8/18/2016
380,1156,16,1,599.99,8/19/2016
386,1362,16,2,599.99,8/20/2016
394,522,16,1,599.99,8/26/2016
404,396,16,2,599.99,8/31/2016
409,416,16,2,599.99,9/1/2016
442,667,16,2,599.99,9/18/2016
444,30,16,1,599.99,9/19/2016
445,362,16,1,599.99,9/19/2016
446,399,16,2,599.99,9/19/2016
452,997,16,1,599.99,9/22/2016
461,853,16,1,599.99,9/26/2016
481,481,16,2,599.99,10/4/2016
518,1374,16,2,599.99,10/22/2016
519,54,16,1,599.99,10/22/2016
523,1056,16,2,599.99,10/24/2016
532,817,16,2,599.99,10/29/2016
542,313,16,2,599.99,11/4/2016
549,64,16,1,599.99,11/12/2016
551,1169,16,1,599.99,11/12/2016
556,61,16,1,599.99,11/13/2016
558,1443,16,1,599.99,11/15/2016
560,1405,16,1,599.99,11/18/2016
569,707,16,1,599.99,11/23/2016
570,989,16,1,599.99,11/23/2016
580,581,16,2,599.99,11/30/2016
591,1211,16,2,599.99,12/6/2016
592,1232,16,1,599.99,12/6/2016
598,40,16,2,599.99,12/9/2016
611,1073,16,2,599.99,12/15/2016
616,1444,16,2,599.99,12/20/2016
624,814,16,1,599.99,12/24/2016
669,745,16,2,599.99,1/23/2017
686,380,16,1,599.99,2/1/2017
723,845,16,1,599.99,2/19/2017
748,1072,16,2,599.99,3/3/2017
782,1298,16,2,599.99,3/15/2017
784,430,16,1,599.99,3/16/2017
792,479,16,2,599.99,3/22/2017
807,1148,16,1,599.99,3/30/2017
832,1215,16,2,599.99,4/11/2017
845,662,16,2,599.99,4/17/2017
890,171,16,2,599.99,5/15/2017
898,352,16,1,599.99,5/20/2017
927,1438,16,2,599.99,6/3/2017
944,138,16,2,599.99,6/14/2017
